long,lat,nro_registro,tipo_activ,comuna,manzana,calle_nombre,calle_altura,calle_chapa,direccion_normalizada,ubicacion,nombre_cientifico,ancho_acera,estado_plantera,ubicacion_plantera,nivel_plantera,diametro_altura_pecho,altura_arbol
-58.4229378291638,-34.5909554165166,98300,Lineal,14,NA,Costa Rica,4200.0,4271,COSTA RICA 4271,Exacta,Fraxinus pennsylvanica,3.2600000000000002,Ocupada,Regular,Bajo nivel,24,7
-58.4228775045998,-34.5910043988436,98304,Lineal,14,NA,Costa Rica,4200.0,4259,COSTA RICA 4259,LA,No identificado,3.2600000000000002,Ocupada,Regular,Elevada,67,7
-58.4227284340315,-34.5911254407554,98308,Lineal,14,NA,Costa Rica,4200.0,4245,COSTA RICA 4245,Exacta,Ficus benjamina,3.2600000000000002,Ocupada,Regular,Elevada,24,6
-58.4227284340315,-34.5911254407554,98310,Lineal,14,NA,Costa Rica,4200.0,4243,COSTA RICA 4243,LD,Fraxinus excelsior,3.2600000000000002,Ocupada,Regular,Bajo nivel,8,4
-58.4227284340315,-34.5911254407554,98311,Lineal,14,NA,Costa Rica,4200.0,4243,COSTA RICA 4243,LD,Fraxinus excelsior,3.2600000000000002,Ocupada,Regular,Bajo nivel,11,5
-58.4225137838482,-34.590968852466105,98316,Lineal,14,NA,Gascón,1600.0,1632,GASCON 1632,Exacta,Lagerstroemia indica,3.2,Ocupada,Regular,Bajo nivel,9,4
-58.4225039911314,-34.590892482884,98317,Lineal,14,NA,Gascón,1600.0,1642,GASCON 1642,Exacta,No identificado,3.2,Sobreocupada,Regular,Elevada,19,2
-58.4225039911314,-34.590892482884,98319,Lineal,14,NA,Gascón,1600.0,1642,GASCON 1642,Exacta,Lagerstroemia indica,3.2,Sobreocupada,Regular,Elevada,8,4
-58.420552968978996,-34.5739956310498,98320,Lineal,14,NA,Seguí Juan Francisco,4500.0,4530,"SEGUI, JUAN FRANCISCO 4530",Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,A nivel,23,11
-58.4204616170451,-34.5747040390969,98321,Lineal,14,NA,Fray Justo Santa María de Oro,2900.0,2936,FRAY JUSTO SANTAMARIA DE ORO 2936,Exacta,Platanus x acerifolia,3.5,Ocupada,Regular,A nivel,45,11
-58.420552968978996,-34.5739956310498,98322,Lineal,14,NA,Seguí Juan Francisco,4500.0,4532,"SEGUI, JUAN FRANCISCO 4532",Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,A nivel,21,10
-58.421029830649005,-34.5747358939173,98324,Lineal,14,NA,Demaria,4500.0,4537,DEMARIA 4537,Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,A nivel,35,11
-58.420819205800505,-34.5748285580938,98326,Lineal,14,NA,Demaria,4500.0,4511,DEMARIA 4511,LD,Tilia x moltkei,3,Ocupada,Regular,A nivel,31,14
-58.420220892402,-34.5741422471485,98327,Lineal,14,NA,Seguí Juan Francisco,4500.0,4506,"SEGUI, JUAN FRANCISCO 4506",Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,Elevada,29,12
-58.420819205800505,-34.5748285580938,98328,Lineal,14,NA,Demaria,4500.0,4513,DEMARIA 4513,Exacta,Tilia x moltkei,3,Ocupada,Regular,Elevada,39,14
-58.420429465294106,-34.574050159685996,98329,Lineal,14,NA,Seguí Juan Francisco,4500.0,4524,"SEGUI, JUAN FRANCISCO 4524",Exacta,Eriobotrya japonica,3,Ocupada,Regular,Elevada,14,6
-58.4205569172346,-34.5748427331034,98330,Lineal,14,NA,Fray Justo Santa María de Oro,2900.0,2904,FRAY JUSTO SANTAMARIA DE ORO 2904,Exacta,Tilia x moltkei,3.5,Ocupada,Regular,A nivel,24,12
-58.420819205800505,-34.5748285580938,98331,Lineal,14,NA,Demaria,4500.0,4511,DEMARIA 4511,LD,Tilia x moltkei,3,Ocupada,Regular,A nivel,25,12
-58.4204141201635,-34.5746349148741,98334,Lineal,14,NA,Fray Justo Santa María de Oro,2900.0,2942,FRAY JUSTO SANTAMARIA DE ORO 2942,Exacta,Platanus x acerifolia,3.5,Ocupada,Regular,A nivel,66,26
-58.42249539470899,-34.5908254425159,98337,Lineal,14,NA,Gascón,1600.0,1652,GASCON 1652,Exacta,Lagerstroemia indica,3.2,Ocupada,Regular,Bajo nivel,8,4
-58.4224863695988,-34.590755058927,98338,Lineal,14,NA,Gascón,1600.0,1664,GASCON 1664,Exacta,Lagerstroemia indica,3.2,Ocupada,Regular,Elevada,6,2
-58.422465145413,-34.5905895387136,98339,Lineal,14,NA,Gascón,1600.0,1682,GASCON 1682,LA,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Bajo nivel,33,8
-58.422465145413,-34.5905895387136,98340,Lineal,14,NA,Gascón,1600.0,1682,GASCON 1682,LA,Fraxinus excelsior,3.2,Ocupada,Regular,Bajo nivel,21,6
-58.422465145413,-34.5905895387136,98342,Lineal,14,NA,Gascón,1600.0,1682,GASCON 1682,LA,Fraxinus excelsior,3.2,Ocupada,Regular,Bajo nivel,14,4
-58.4220446546243,-34.5901334580374,98343,Lineal,14,NA,Aráoz,1800.0,1841,ARAOZ 1841,LD,Fraxinus excelsior,3.2,Ocupada,Regular,Bajo nivel,24,8
-58.4220446546243,-34.5901334580374,98346,Lineal,14,NA,Aráoz,1800.0,1841,ARAOZ 1841,LA,Fraxinus excelsior,3.2,Ocupada,Regular,Bajo nivel,21,9
-58.421857519868496,-34.5900071350935,98347,Lineal,14,NA,Aráoz,1800.0,1857,ARAOZ 1857,Exacta,Fraxinus excelsior,3.2,Ocupada,Regular,Bajo nivel,18,5
-58.42170884797,-34.5899067755316,98349,Lineal,14,NA,Aráoz,1800.0,1875,ARAOZ 1875,Exacta,Jacaranda mimosifolia,3.2,Ocupada,Regular,Bajo nivel,2,2
-58.421782185346295,-34.5899562812835,98350,Lineal,14,NA,Aráoz,1800.0,1865,ARAOZ 1865,Exacta,Jacaranda mimosifolia,3.2,Ocupada,Regular,Bajo nivel,4,2
-58.430118227967995,-34.5928708739674,98352,Lineal,14,NA,Malabia,1300.0,1305,MALABIA 1305,LA,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,36,9
-58.4221529492426,-34.5902065606415,98356,Lineal,14,NA,Aráoz,1800.0,1823,ARAOZ 1823,Exacta,No identificado,3.2,Ocupada,Regular,Bajo nivel,79,8
-58.4222214870955,-34.5902528259403,98367,Lineal,14,NA,Aráoz,1800.0,1815,ARAOZ 1815,Exacta,Ficus benjamina,3.2,Ocupada,Regular,Bajo nivel,19,2
-58.41881927188311,-34.590565334498,98433,Lineal,14,NA,Medrano Av.,1600.0,1625,MEDRANO 1625,Exacta,Platanus x acerifolia,3,Ocupada,Regular,A nivel,55,21
-58.4189089414958,-34.5906739962638,98434,Lineal,14,NA,Medrano Av.,1600.0,1609,MEDRANO 1609,LA,Platanus x acerifolia,3,Ocupada,Regular,A nivel,62,26
-58.418859082011394,-34.5908637903299,98435,Lineal,14,NA,Soler,4000.0,4089,SOLER 4089,LA,Fraxinus americana,3,Ocupada,Ochava,A nivel,35,11
-58.418859082011394,-34.5908637903299,98436,Lineal,14,NA,Soler,4000.0,4089,SOLER 4089,Exacta,Ficus benjamina,3,Ocupada,Regular,A nivel,35,10
-58.4187826561313,-34.5909110293056,98437,Lineal,14,NA,Soler,4000.0,4087,SOLER 4087,Exacta,Tilia x moltkei,3,Ocupada,Regular,A nivel,16,12
-58.41870504726499,-34.590958999373605,98439,Lineal,14,NA,Soler,4000.0,4081,SOLER 4081,Exacta,Fraxinus americana,3,Sobreocupada,Regular,Elevada,10,10
-58.4186286723392,-34.5910062066477,98440,Lineal,14,NA,Soler,4000.0,4073,SOLER 4073,Exacta,Tilia x moltkei,3,Ocupada,Regular,A nivel,26,12
-58.4185536311508,-34.5910525894355,98441,Lineal,14,NA,Soler,4000.0,4065,SOLER 4065,LA,Fraxinus americana,3,Ocupada,Regular,A nivel,21,9
-58.4185536311508,-34.5910525894355,98442,Lineal,14,NA,Soler,4000.0,4065,SOLER 4065,Exacta,Fraxinus americana,3,Ocupada,Regular,A nivel,36,8
-58.418210587891906,-34.5912646224618,98443,Lineal,14,NA,Soler,4000.0,4031,SOLER 4031,Exacta,Jacaranda mimosifolia,3,Ocupada,Regular,Elevada,27,9
-58.418210587891906,-34.5912646224618,98444,Lineal,14,NA,Soler,4000.0,4031,SOLER 4031,LA,Phoenix loureiri,3,Ocupada,Regular,Elevada,26,2
-58.418210587891906,-34.5912646224618,98445,Lineal,14,NA,Soler,4000.0,4031,SOLER 4031,Exacta,Fraxinus americana,3,Ocupada,Regular,Elevada,23,7
-58.418210587891906,-34.5912646224618,98447,Lineal,14,NA,Soler,4000.0,4031,SOLER 4031,LD,Fraxinus americana,3,Ocupada,Regular,Elevada,38,13
-58.417766596533,-34.5913117298324,98448,Lineal,14,NA,Salguero Jerónimo,1600.0,1612,"SALGUERO, JERONIMO 1612",LD,Platanus x acerifolia,3.2,Ocupada,Ochava,A nivel,55,27
-58.417766596533,-34.5913117298324,98449,Lineal,14,NA,Salguero Jerónimo,1600.0,1614,"SALGUERO, JERONIMO 1614",Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,A nivel,65,30
-58.4177151042523,-34.591242431683604,98450,Lineal,14,NA,Salguero Jerónimo,1600.0,1624,"SALGUERO, JERONIMO 1624",Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,A nivel,61,32
-58.417666207037,-34.591176625817596,98451,Lineal,14,NA,Salguero Jerónimo,1600.0,1628,"SALGUERO, JERONIMO 1628",Exacta,Platanus x acerifolia,3.5,Ocupada,Regular,A nivel,63,31
-58.417650992484,-34.591156150071505,98452,Lineal,14,NA,Salguero Jerónimo,1600.0,1632,"SALGUERO, JERONIMO 1632",Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,A nivel,73,32
-58.4175258758649,-34.5909877675202,98454,Lineal,14,NA,Salguero Jerónimo,1600.0,1648,"SALGUERO, JERONIMO 1648",LD,Platanus x acerifolia,3.2,Ocupada,Regular,A nivel,93,33
-58.430118227967995,-34.5928708739674,98461,Lineal,14,NA,Malabia,1300.0,1305,MALABIA 1305,Exacta,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,39,10
-58.4300737594494,-34.5930511648604,98462,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4691,"VEGA, NICETO, CNEL. 4691",LA,Fraxinus pennsylvanica,3.5,Ocupada,Regular,Bajo nivel,16,4
-58.4300737594494,-34.5930511648604,98467,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4691,"VEGA, NICETO, CNEL. 4691",Exacta,Bauhinia forficata,3.5,Ocupada,Regular,Bajo nivel,16,7
-58.4175258758649,-34.5909877675202,98468,Lineal,14,NA,Salguero Jerónimo,1600.0,1648,"SALGUERO, JERONIMO 1648",Exacta,Platanus x acerifolia,3.2,Sobreocupada,Regular,Elevada,73,36
-58.4174273637545,-34.5908551888974,98469,Lineal,14,NA,Salguero Jerónimo,1600.0,1658,"SALGUERO, JERONIMO 1658",Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,A nivel,83,34
-58.4175010342466,-34.5906232687846,98470,Lineal,14,NA,Del Signo,4000.0,4006,DEL SIGNO 4006,Exacta,Fraxinus americana,2.6,Ocupada,Ochava,A nivel,26,10
-58.4300737594494,-34.5930511648604,98489,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4687,"VEGA, NICETO, CNEL. 4687",LA,Fraxinus excelsior,3.5,Sobreocupada,Regular,A nivel,17,11
-58.4300737594494,-34.5930511648604,98490,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4687,"VEGA, NICETO, CNEL. 4687",Exacta,Fraxinus pennsylvanica,3.5,Sobreocupada,Regular,A nivel,30,12
-58.430005831572295,-34.593097080922,98491,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4681,"VEGA, NICETO, CNEL. 4681",Exacta,Bauhinia forficata,3.5,Ocupada,Regular,A nivel,16,6
-58.4285027804135,-34.5927199749634,98492,Lineal,14,NA,Cabrera José Antonio,4600.0,4630,"CABRERA, JOSE A. 4630",Exacta,Melia azedarach,3.5,Ocupada,Regular,A nivel,110,10
-58.42886619314079,-34.592458636272696,98493,Lineal,14,NA,Cabrera José Antonio,4600.0,4660,"CABRERA, JOSE A. 4660",Exacta,Melia azedarach,3.5,Ocupada,Regular,Bajo nivel,45,7
-58.429004076591994,-34.592359480300004,98494,Lineal,14,NA,Cabrera José Antonio,4600.0,4700,"CABRERA, JOSE A. 4700",LD,Fraxinus pennsylvanica,3.5,Ocupada,Regular,Bajo nivel,40,10
-58.42874892000339,-34.5925429704571,98495,Lineal,14,NA,Cabrera José Antonio,4600.0,4652,"CABRERA, JOSE A. 4652",Exacta,Melia azedarach,3.5,Ocupada,Regular,Bajo nivel,100,10
-58.42886619314079,-34.592458636272696,98496,Lineal,14,NA,Cabrera José Antonio,4600.0,4660,"CABRERA, JOSE A. 4660",LD,Lagerstroemia indica,3.5,Ocupada,Regular,Bajo nivel,2,3
-58.4187675560686,-34.5905026650424,98497,Lineal,14,NA,Medrano Av.,1600.0,1641,MEDRANO 1641,Exacta,Fraxinus americana,3.2,Ocupada,Regular,A nivel,18,8
-58.4187161318701,-34.5904403488464,98498,Lineal,14,NA,Medrano Av.,1600.0,1645,MEDRANO 1645,Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,A nivel,47,31
-58.4180241148588,-34.59014452501,98499,Lineal,14,NA,Del signo,4000.0,4077,DEL SIGNO 4077,LD,Fraxinus americana,2.6,Ocupada,Regular,A nivel,26,11
-58.4177102802448,-34.5903712745604,98500,Lineal,14,NA,Del signo,4000.0,4043,DEL SIGNO 4043,Exacta,Fraxinus pennsylvanica,2.6,Ocupada,Regular,A nivel,41,11
-58.4177102802448,-34.5903712745604,98501,Lineal,14,NA,Del Signo,4000.0,4037,DEL SIGNO 4037,Exacta,Fraxinus americana,2.6,Ocupada,Regular,A nivel,15,8
-58.4177102802448,-34.5903712745604,98502,Lineal,14,NA,Del Signo,4000.0,4037,DEL SIGNO 4037,LD,Cedrela fissilis,2.6,Ocupada,Regular,A nivel,35,14
-58.4177102802448,-34.5903712745604,98503,Lineal,14,NA,Del Signo,4000.0,4037,DEL SIGNO 4037,LD,Fraxinus americana,2.6,Ocupada,Regular,A nivel,35,9
-58.4171816388402,-34.5905239689592,98504,Lineal,14,NA,Salguero Jerónimo,1600.0,1682,"SALGUERO, JERONIMO 1682",Exacta,Platanus x acerifolia,2.4,Ocupada,Ochava,A nivel,73,33
-58.4171816388402,-34.5905239689592,98505,Lineal,14,NA,Salguero Jerónimo,1600.0,1682,"SALGUERO, JERONIMO 1682",LA,Platanus x acerifolia,2.6,Ocupada,Regular,A nivel,75,32
-58.4171816388402,-34.5905239689592,98506,Lineal,14,NA,Salguero Jerónimo,1600.0,1686,"SALGUERO, JERONIMO 1686",Exacta,Platanus x acerifolia,2.6,Ocupada,Regular,A nivel,73,15
-58.4171319729715,-34.5904571235352,98507,Lineal,14,NA,Salguero Jerónimo,1600.0,1692,"SALGUERO, JERONIMO 1692",Exacta,Acer platanoides,2.6,Ocupada,Ochava,A nivel,20,8
-58.4144299739423,-34.586684842729504,98508,Lineal,14,NA,Alvarez Julián,2400.0,2481,"ALVAREZ, JULIAN 2481",LA,No identificado,3.2,Ocupada,Regular,Elevada,27,12
-58.414339506884005,-34.5866311995115,98509,Lineal,14,NA,Alvarez Julián,2400.0,2491,"ALVAREZ, JULIAN 2491",LA,Fraxinus americana,3.2,Ocupada,Ochava,Elevada,37,11
-58.4171394452691,-34.5902616020377,98510,Lineal,14,NA,Paraguay,3800.0,3802,PARAGUAY 3802,Exacta,Fraxinus americana,3.2,Ocupada,Regular,A nivel,25,12
-58.4171394452691,-34.5902616020377,98511,Lineal,14,NA,Paraguay,3800.0,3802,PARAGUAY 3802,LA,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,20,14
-58.4173409007139,-34.5901013933132,98512,Lineal,14,NA,Paraguay,3800.0,3838,PARAGUAY 3838,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,30,11
-58.4173409007139,-34.5901013933132,98513,Lineal,14,NA,Paraguay,3800.0,3842,PARAGUAY 3842,Exacta,Tilia x moltkei,3.2,Ocupada,Regular,A nivel,21,10
-58.4173409007139,-34.5901013933132,98514,Lineal,14,NA,Paraguay,3800.0,3844,PARAGUAY 3844,Exacta,Fraxinus americana,3.2,Ocupada,Regular,A nivel,19,9
-58.4175371863235,-34.5899452950164,98516,Lineal,14,NA,Paraguay,3800.0,3860,PARAGUAY 3860,Exacta,Tilia x moltkei,3.2,Ocupada,Regular,Elevada,34,11
-58.418422567060205,-34.590084602848805,98517,Lineal,14,NA,Medrano Av.,1600.0,1697,MEDRANO 1697,Exacta,Fraxinus americana,3.2,Sobreocupada,Ochava,A nivel,8,7
-58.418482943575704,-34.5901577682612,98518,Lineal,14,NA,Medrano Av.,1600.0,1689,MEDRANO 1689,Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,A nivel,80,24
-58.4185103031894,-34.5901950330463,98519,Lineal,14,NA,Medrano Av.,1600.0,1687,MEDRANO 1687,Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,A nivel,52,19
-58.418606483549794,-34.590307475901106,98521,Lineal,14,NA,Medrano Av.,1600.0,1683,MEDRANO 1683,Exacta,Platanus x acerifolia,3.2,Sobreocupada,Regular,Elevada,79,16
-58.422338996131,-34.5904958056931,98541,Lineal,14,NA,Gascón,1600.0,1683,GASCON 1683,Exacta,Fraxinus excelsior,3.2,Ocupada,Regular,Bajo nivel,23,7
-58.422349018988506,-34.5905739716956,98542,Lineal,14,NA,Gascón,1600.0,1681,GASCON 1681,Exacta,Fraxinus excelsior,3.2,Sobreocupada,Regular,Elevada,40,10
-58.42238781692021,-34.590876546602104,98543,Lineal,14,NA,Gascón,1600.0,1657,GASCON 1657,LA,Acer negundo,3.2,Ocupada,Regular,A nivel,51,4
-58.415345633284,-34.586062788915804,98544,Lineal,14,NA,Aráoz,2400.0,2475,ARAOZ 2475,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Bajo nivel,40,17
-58.415146520604495,-34.5859426354642,98545,Lineal,14,NA,Aráoz,2400.0,2485,ARAOZ 2485,Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,Bajo nivel,49,23
-58.4152580010884,-34.586009907824,98546,Lineal,14,NA,Aráoz,2400.0,2481,ARAOZ 2481,Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,Bajo nivel,57,24
-58.41552009140899,-34.5861680641691,98547,Lineal,14,NA,Aráoz,2400.0,2463,ARAOZ 2463,Exacta,Melia azedarach,3.2,Ocupada,Regular,Bajo nivel,31,10
-58.41552009140899,-34.5861680641691,98548,Lineal,14,NA,Aráoz,2400.0,2463,ARAOZ 2463,LA,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Bajo nivel,29,8
-58.4223693680086,-34.5907326686533,98549,Lineal,14,NA,Gascón,1600.0,1671,GASCON 1671,Exacta,No identificado,3.2,Sobreocupada,Regular,Elevada,5,3
-58.4154317402266,-34.586114749465,98550,Lineal,14,NA,Aráoz,2400.0,2471,ARAOZ 2471,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Elevada,10,9
-58.42241111082151,-34.591058208530896,98551,Lineal,14,NA,Gascón,1600.0,1637,GASCON 1637,Exacta,Acer negundo,3.2,Ocupada,Regular,Elevada,36,5
-58.4223992351036,-34.590965593588,98552,Lineal,14,NA,Gascón,1600.0,1641,GASCON 1641,Exacta,No identificado,3.2,Ocupada,Regular,Elevada,3,3
-58.4224092555758,-34.5910437400715,98553,Lineal,14,NA,Gascón,1600.0,1639,GASCON 1639,Exacta,No identificado,3.02,Ocupada,Regular,Elevada,3,3
-58.4299340970975,-34.593145569987605,98554,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4675,"VEGA, NICETO, CNEL. 4675",Exacta,Persea americana,3.5,Ocupada,Regular,A nivel,40,15
-58.422420387059496,-34.5911305508358,98555,Lineal,14,NA,Gascón,1600.0,1627,GASCON 1627,LA,Fraxinus excelsior,3.2,Sobreocupada,Regular,Elevada,32,7
-58.429860464841795,-34.5931953417596,98556,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4665,"VEGA, NICETO, CNEL. 4665",Exacta,Fraxinus pennsylvanica,3.5,Ocupada,Regular,Elevada,40,15
-58.422420387059496,-34.5911305508358,98557,Lineal,14,NA,Gascón,1600.0,1627,GASCON 1627,Exacta,Fraxinus excelsior,3.2,Sobreocupada,Regular,Elevada,24,5
-58.4221607106139,-34.5913269905015,98558,Lineal,14,NA,Alvarez Julián,1700.0,1708,"ALVAREZ, JULIAN 1708",Exacta,Ficus benjamina,3.2,Ocupada,Regular,A nivel,32,5
-58.4297287345549,-34.5934085419957,98559,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4646,"VEGA, NICETO, CNEL. 4646",Exacta,Bauhinia forficata,3.5,Ocupada,NA,NA,16,8
-58.422095171027095,-34.5912815997006,98560,Lineal,14,NA,Alvarez Julián,1700.0,1724,"ALVAREZ, JULIAN 1724",Exacta,Fraxinus excelsior,3.2,Ocupada,Regular,A nivel,31,8
-58.4220223658974,-34.5912311768705,98561,Lineal,14,NA,Alvarez Julián,1700.0,1726,"ALVAREZ, JULIAN 1726",Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Fuera de línea,Bajo nivel,29,2
-58.42978533543899,-34.5932461254135,98562,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4659,"VEGA, NICETO, CNEL. 4659",Exacta,Fraxinus pennsylvanica,3.5,Ocupada,Regular,Elevada,8,3
-58.4219474754122,-34.5911793097004,98563,Lineal,14,NA,Alvarez Julián,1700.0,1732,"ALVAREZ, JULIAN 1732",Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,34,10
-58.42187392549789,-34.5911283708431,98564,Lineal,14,NA,Alvarez Julián,1700.0,1738,"ALVAREZ, JULIAN 1738",Exacta,Fraxinus excelsior,3.2,Ocupada,Regular,Bajo nivel,52,11
-58.4296363915174,-34.5933468035999,98565,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4639,"VEGA, NICETO, CNEL. 4639",Exacta,No identificado,3.5,Ocupada,Regular,Elevada,6,2
-58.421801465373704,-34.5910781866529,98566,Lineal,14,NA,Alvarez Julián,1700.0,1746,"ALVAREZ, JULIAN 1746",Exacta,Acer negundo,3.2,Ocupada,Regular,Elevada,43,9
-58.42956304305451,-34.5933963831158,98567,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4629,"VEGA, NICETO, CNEL. 4629",LA,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,15,6
-58.421585548604405,-34.5909286471235,98568,Lineal,14,NA,Alvarez Julián,1700.0,1762,"ALVAREZ, JULIAN 1762",Exacta,Lagerstroemia indica,3.2,Sobreocupada,Regular,Elevada,11,5
-58.42956304305451,-34.5933963831158,98569,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4629,"VEGA, NICETO, CNEL. 4629",Exacta,Jacaranda mimosifolia,3.5,Ocupada,Regular,A nivel,12,7
-58.4145237863842,-34.5880614935329,98570,Lineal,14,NA,Salguero Jerónimo,1900.0,1904,"SALGUERO, JERONIMO 1904",Exacta,Fraxinus pennsylvanica,2.8,Ocupada,Regular,Bajo nivel,38,13
-58.414339506884005,-34.5866311995115,98571,Lineal,14,NA,Alvarez Julián,2400.0,2491,"ALVAREZ, JULIAN 2491",LA,Paulownia tomentosa,3.2,Ocupada,Regular,Elevada,67,15
-58.414339506884005,-34.5866311995115,98572,Lineal,14,NA,Alvarez Julián,2400.0,2491,"ALVAREZ, JULIAN 2491",LA,Fraxinus americana,3.2,Ocupada,Regular,A nivel,36,11
-58.41440759771271,-34.5879650778392,98573,Lineal,14,NA,Salguero Jerónimo,1900.0,1916,"SALGUERO, JERONIMO 1916",Exacta,Acer negundo,2.8,Ocupada,Regular,Elevada,43,9
-58.414339506884005,-34.5866311995115,98574,Lineal,14,NA,Alvarez Julián,2400.0,2487,"ALVAREZ, JULIAN 2487",Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Bajo nivel,36,12
-58.415475894791605,-34.5872990495156,98575,Lineal,14,NA,Alvarez Julián,2400.0,2405,"ALVAREZ, JULIAN 2405",Exacta,Lagerstroemia indica,3.2,Ocupada,Ochava,A nivel,5,6
-58.414734899334,-34.587971159461006,98576,Lineal,14,NA,Güemes,3700.0,3705,GUEMES 3705,Exacta,Fraxinus americana,2.4,Ocupada,Regular,Bajo nivel,18,9
-58.414887867526595,-34.5878621414322,98577,Lineal,14,NA,Güemes,3700.0,3729,GUEMES 3729,Exacta,Fraxinus americana,2.6,Ocupada,Regular,Bajo nivel,20,10
-58.4153981381319,-34.5874946711307,98578,Lineal,14,NA,Güemes,3700.0,3787,GUEMES 3787,Exacta,Jacaranda mimosifolia,2.4,Ocupada,Regular,A nivel,7,5
-58.414734899334,-34.587971159461006,98579,Lineal,14,NA,Güemes,3700.0,3709,GUEMES 3709,Exacta,Jacaranda mimosifolia,2.4,Ocupada,Regular,Bajo nivel,6,5
-58.415327227894494,-34.5875457373076,98580,Lineal,14,NA,Güemes,3700.0,3777,GUEMES 3777,Exacta,Fraxinus americana,2.4,Ocupada,Regular,Bajo nivel,12,9
-58.4153688184579,-34.5872356558298,98581,Lineal,14,NA,Alvarez Julián,2400.0,2411,"ALVAREZ, JULIAN 2411",Exacta,Fraxinus americana,3.2,Sobreocupada,Regular,Elevada,20,10
-58.41502380062179,-34.5877642500202,98582,Lineal,14,NA,Güemes,3700.0,3743,GUEMES 3743,Exacta,Liquidambar styraciflua,2.4,Ocupada,Regular,A nivel,2,2
-58.41495624584381,-34.587812899236496,98583,Lineal,14,NA,Güemes,3700.0,3741,GUEMES 3741,Exacta,Fraxinus americana,2.4,Ocupada,Regular,A nivel,7,7
-58.41483742351279,-34.587898468288195,98584,Lineal,14,NA,Güemes,3700.0,3727,GUEMES 3727,Exacta,Liquidambar styraciflua,2.4,Ocupada,Regular,Bajo nivel,3,2
-58.4152055621928,-34.5871390009185,98585,Lineal,14,NA,Alvarez Julián,2400.0,2437,"ALVAREZ, JULIAN 2437",Exacta,No identificado,3.2,Ocupada,Regular,A nivel,2,2
-58.4144650978207,-34.588012792627396,98586,Lineal,14,NA,Salguero Jerónimo,1900.0,1906,"SALGUERO, JERONIMO 1906",LA,Ficus benjamina,2.8,Ocupada,Regular,Elevada,10,4
-58.414734899334,-34.587971159461006,98587,Lineal,14,NA,Güemes,3700.0,3717,GUEMES 3717,Exacta,Jacaranda mimosifolia,2.4,Ocupada,Regular,Bajo nivel,4,4
-58.4294893860849,-34.5934461710702,98588,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4619,"VEGA, NICETO, CNEL. 4619",Exacta,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,28,7
-58.415134126971296,-34.5876847988785,98589,Lineal,14,NA,Güemes,3700.0,3757,GUEMES 3757,LD,Liquidambar styraciflua,2.4,Ocupada,Regular,A nivel,2,2
-58.4294172661882,-34.593494919926,98590,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4617,"VEGA, NICETO, CNEL. 4617",Exacta,Bauhinia forficata,3.5,Ocupada,Regular,A nivel,8,6
-58.4294172661882,-34.593494919926,98591,Lineal,14,NA,Vega Niceto Cnel. Av.,4600.0,4615,"VEGA, NICETO, CNEL. 4615",Exacta,Bauhinia forficata,3.5,Ocupada,Regular,A nivel,8,5
